State,Year,SiteName,SiteID,TrapNum,TrapID,TrapType,Date,DateCode,Week,Julian,SampleID,SpeciesName,Count,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-20,20150720,30,201,ID_2015_S09_T01_20150720,Lipaphis pseudobrassicae,6,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-20,20150720,30,201,ID_2015_S09_T01_20150720,Metopolophium dirhodum,3,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-20,20150720,30,201,ID_2015_S09_T01_20150720,Pemphigus sp.,5,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Brachycaudus cardui,11,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Capitophorus elaeagni,10,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Lipaphis pseudobrassicae,9,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Metopolophium dirhodum,6,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Nearctaphis crataegifoliae,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Pemphigus sp.,3,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-07-27,20150727,31,208,ID_2015_S09_T01_20150727,Sipha sp.,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,Brachycaudus cardui,4,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,Capitophorus elaeagni,10,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,Hayhurstia atriplicis,2,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,Lipaphis pseudobrassicae,5,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,Metopolophium dirhodum,15,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-03,20150803,32,215,ID_2015_S09_T01_20150803,Pemphigus sp.,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-10,20150810,33,222,ID_2015_S09_T01_20150810,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-10,20150810,33,222,ID_2015_S09_T01_20150810,Aphis craccivora,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-10,20150810,33,222,ID_2015_S09_T01_20150810,Metopolophium dirhodum,22,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-10,20150810,33,222,ID_2015_S09_T01_20150810,Pemphigus sp.,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-17,20150817,34,229,ID_2015_S09_T01_20150817,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-17,20150817,34,229,ID_2015_S09_T01_20150817,Brachycaudus cardui,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-17,20150817,34,229,ID_2015_S09_T01_20150817,Capitophorus elaeagni,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-17,20150817,34,229,ID_2015_S09_T01_20150817,Hayhurstia atriplicis,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-17,20150817,34,229,ID_2015_S09_T01_20150817,Rhopalosiphum oxyacanthae,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-24,20150824,35,236,ID_2015_S09_T01_20150824,(UNK),1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-24,20150824,35,236,ID_2015_S09_T01_20150824,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-24,20150824,35,236,ID_2015_S09_T01_20150824,Hyperomyzus pallidus,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-24,20150824,35,236,ID_2015_S09_T01_20150824,Acyrthosiphon lactucae,127,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-31,20150831,36,243,ID_2015_S09_T01_20150831,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-31,20150831,36,243,ID_2015_S09_T01_20150831,Capitophorus elaeagni,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-31,20150831,36,243,ID_2015_S09_T01_20150831,Hayhurstia atriplicis,2,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-08-31,20150831,36,243,ID_2015_S09_T01_20150831,Metopolophium dirhodum,98,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-09-07,20150907,37,250,ID_2015_S09_T01_20150907,(UNK),1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-09-07,20150907,37,250,ID_2015_S09_T01_20150907,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-09-07,20150907,37,250,ID_2015_S09_T01_20150907,Hayhurstia atriplicis,1,,,,,,,,
ID,2015,S09,ID_2015_S09,1,ID_2015_S09_T01,P,2015-09-07,20150907,37,250,ID_2015_S09_T01_20150907,Metopolophium dirhodum,225,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-06-22,20150622,26,173,ID_2015_S09_T02_20150622,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-06-22,20150622,26,173,ID_2015_S09_T02_20150622,Pemphigus sp.,5,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-06-28,20150628,27,179,ID_2015_S09_T02_20150628,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-06-28,20150628,27,179,ID_2015_S09_T02_20150628,Lipaphis pseudobrassicae,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-06-28,20150628,27,179,ID_2015_S09_T02_20150628,Pemphigus sp.,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-13,20150713,29,194,ID_2015_S09_T02_20150713,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-13,20150713,29,194,ID_2015_S09_T02_20150713,Brachycaudus cardui,4,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-13,20150713,29,194,ID_2015_S09_T02_20150713,Lipaphis pseudobrassicae,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-13,20150713,29,194,ID_2015_S09_T02_20150713,Pemphigus sp.,18,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,Brachycaudus cardui,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,Capitophorus pseudobrassicae,3,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,Hyalopterus pruni,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,Lipaphis pseudobrassicae,8,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,Metopolophium dirhodum,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-20,20150720,30,201,ID_2015_S09_T02_20150720,Pemphigus sp.,10,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-27,20150727,31,208,ID_2015_S09_T02_20150727,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-27,20150727,31,208,ID_2015_S09_T02_20150727,Capitophorus hippophaes,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-07-27,20150727,31,208,ID_2015_S09_T02_20150727,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,Brachycaudus cardui,4,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,Capitophorus elaeagni,8,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,Lipaphis pseudobrassicae,5,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,Metopolophium dirhodum,14,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,Pemphigus sp.,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-03,20150803,32,215,ID_2015_S09_T02_20150803,Rhopalosiphum padi,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-10,20150810,33,222,ID_2015_S09_T02_20150810,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-10,20150810,33,222,ID_2015_S09_T02_20150810,Brachycaudus cardui,3,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-10,20150810,33,222,ID_2015_S09_T02_20150810,Capitophorus elaeagni,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-10,20150810,33,222,ID_2015_S09_T02_20150810,Hayhurstia atriplicis,6,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-10,20150810,33,222,ID_2015_S09_T02_20150810,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-17,20150817,34,229,ID_2015_S09_T02_20150817,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-17,20150817,34,229,ID_2015_S09_T02_20150817,Hayhurstia atriplicis,6,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-17,20150817,34,229,ID_2015_S09_T02_20150817,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-17,20150817,34,229,ID_2015_S09_T02_20150817,Metopolophium dirhodum,37,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-17,20150817,34,229,ID_2015_S09_T02_20150817,Pemphigus sp.,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-24,20150824,35,236,ID_2015_S09_T02_20150824,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-24,20150824,35,236,ID_2015_S09_T02_20150824,Brachycaudus cardui,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-24,20150824,35,236,ID_2015_S09_T02_20150824,Hayhurstia atriplicis,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-24,20150824,35,236,ID_2015_S09_T02_20150824,Lipaphis pseudobrassicae,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-24,20150824,35,236,ID_2015_S09_T02_20150824,Metopolophium dirhodum,46,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-31,20150831,36,243,ID_2015_S09_T02_20150831,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-31,20150831,36,243,ID_2015_S09_T02_20150831,Hayhurstia atriplicis,2,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-08-31,20150831,36,243,ID_2015_S09_T02_20150831,Metopolophium dirhodum,49,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-09-07,20150907,37,250,ID_2015_S09_T02_20150907,_dummy_,-1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-09-07,20150907,37,250,ID_2015_S09_T02_20150907,Brachycaudus helichrysi,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-09-07,20150907,37,250,ID_2015_S09_T02_20150907,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2015,S09,ID_2015_S09,2,ID_2015_S09_T02,P,2015-09-07,20150907,37,250,ID_2015_S09_T02_20150907,Metopolophium dirhodum,20,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-06-22,20150622,26,173,ID_2015_S10_T01_20150622,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-06-22,20150622,26,173,ID_2015_S10_T01_20150622,Pemphigus sp.,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-20,20150720,30,201,ID_2015_S10_T01_20150720,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-20,20150720,30,201,ID_2015_S10_T01_20150720,Hayhurstia atriplicis,2,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-27,20150727,31,208,ID_2015_S10_T01_20150727,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-27,20150727,31,208,ID_2015_S10_T01_20150727,Acyrthosiphon pisum,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-27,20150727,31,208,ID_2015_S10_T01_20150727,Brachycaudus cardui,2,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-27,20150727,31,208,ID_2015_S10_T01_20150727,Hayhurstia atriplicis,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-27,20150727,31,208,ID_2015_S10_T01_20150727,Metopolophium dirhodum,2,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-07-27,20150727,31,208,ID_2015_S10_T01_20150727,Pemphigus sp.,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-03,20150803,32,215,ID_2015_S10_T01_20150803,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-03,20150803,32,215,ID_2015_S10_T01_20150803,Hayhurstia atriplicis,7,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-17,20150817,34,229,ID_2015_S10_T01_20150817,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-17,20150817,34,229,ID_2015_S10_T01_20150817,Acyrthosiphon malvae,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-17,20150817,34,229,ID_2015_S10_T01_20150817,Hayhurstia atriplicis,26,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-24,20150824,35,236,ID_2015_S10_T01_20150824,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-24,20150824,35,236,ID_2015_S10_T01_20150824,Hayhurstia atriplicis,16,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-24,20150824,35,236,ID_2015_S10_T01_20150824,Metopolophium dirhodum,2,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-31,20150831,36,243,ID_2015_S10_T01_20150831,(UNK),4,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-31,20150831,36,243,ID_2015_S10_T01_20150831,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-08-31,20150831,36,243,ID_2015_S10_T01_20150831,Pemphigus sp.,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-09-07,20150907,37,250,ID_2015_S10_T01_20150907,(UNK),3,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-09-07,20150907,37,250,ID_2015_S10_T01_20150907,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-09-07,20150907,37,250,ID_2015_S10_T01_20150907,Hayhurstia atriplicis,1,,,,,,,,
ID,2015,S10,ID_2015_S10,1,ID_2015_S10_T01,P,2015-09-07,20150907,37,250,ID_2015_S10_T01_20150907,Pemphigus sp.,4,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-07-27,20150727,31,208,ID_2015_S10_T02_20150727,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-07-27,20150727,31,208,ID_2015_S10_T02_20150727,Brachycaudus cardui,3,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-07-27,20150727,31,208,ID_2015_S10_T02_20150727,Hayhurstia atriplicis,1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-07-27,20150727,31,208,ID_2015_S10_T02_20150727,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-07-27,20150727,31,208,ID_2015_S10_T02_20150727,Rhopalosiphum padi,1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-03,20150803,32,215,ID_2015_S10_T02_20150803,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-03,20150803,32,215,ID_2015_S10_T02_20150803,Hayhurstia atriplicis,6,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-17,20150817,34,229,ID_2015_S10_T02_20150817,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-17,20150817,34,229,ID_2015_S10_T02_20150817,Hayhurstia atriplicis,8,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-24,20150824,35,236,ID_2015_S10_T02_20150824,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-24,20150824,35,236,ID_2015_S10_T02_20150824,Hayhurstia atriplicis,10,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-24,20150824,35,236,ID_2015_S10_T02_20150824,Metopolophium dirhodum,1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-31,20150831,36,243,ID_2015_S10_T02_20150831,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-31,20150831,36,243,ID_2015_S10_T02_20150831,Hayhurstia atriplicis,2,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-08-31,20150831,36,243,ID_2015_S10_T02_20150831,Pemphigus sp.,3,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-09-07,20150907,37,250,ID_2015_S10_T02_20150907,_dummy_,-1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-09-07,20150907,37,250,ID_2015_S10_T02_20150907,Aphis sp.,1,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-09-07,20150907,37,250,ID_2015_S10_T02_20150907,Hayhurstia atriplicis,2,,,,,,,,
ID,2015,S10,ID_2015_S10,2,ID_2015_S10_T02,P,2015-09-07,20150907,37,250,ID_2015_S10_T02_20150907,Pemphigus sp.,10,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-06-20,20160620,26,172,ID_2016_S01_T01_20160620,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-06-20,20160620,26,172,ID_2016_S01_T01_20160620,Rhopalosiphum padi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,(UNK),1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,Acyrthosiphon pisum,8,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,Metopolophium dirhodum,39,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,Protaphis middletonii,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,Rhopalosiphum padi,2,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-11,20160711,29,193,ID_2016_S01_T01_20160711,Sitobion avenae,4,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-18,20160718,30,200,ID_2016_S01_T01_20160718,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-18,20160718,30,200,ID_2016_S01_T01_20160718,Acyrthosiphon pisum,6,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-18,20160718,30,200,ID_2016_S01_T01_20160718,Diuraphis noxia,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-18,20160718,30,200,ID_2016_S01_T01_20160718,Metopolophium dirhodum,11,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-18,20160718,30,200,ID_2016_S01_T01_20160718,Rhopalosiphum padi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-18,20160718,30,200,ID_2016_S01_T01_20160718,Therioaphis riehmi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,(UNK),5,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Acyrthosiphon pisum,4,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Capitophorus hippophaes,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Metopolophium dirhodum,3,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Metopolophium dirhodum,47,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Protaphis middletonii,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Rhopalosiphum padi,15,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Sitobion avenae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-07-25,20160725,31,207,ID_2016_S01_T01_20160725,Uroleucon sonchi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Aphis fabae,4,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Capitophorus elaeagni,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Lipaphis pseudobrassicae,1,,,,,,,,
